 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,B_t5_1.tif,0.924,255,255,255,21.455,0.649,479,0
2,B_t5_1.tif,0.208,255,255,255,25.591,0.117,559,0
3,B_t5_1.tif,0.184,255,255,255,68.371,0.118,1513,0
4,B_t5_1.tif,0.537,255,255,255,75.084,0.211,1649,0
5,B_t5_1.tif,0.829,255,255,255,82.493,0.675,1835,0
6,B_t5_1.tif,0.240,255,255,255,86.521,0.118,1914,0
7,B_t5_1.tif,0.052,255,255,255,16.425,0.346,366,5
8,B_t5_1.tif,0.067,255,255,255,17.322,0.378,382,5
9,B_t5_1.tif,0.573,255,255,255,17.520,1.089,382,13
10,B_t5_1.tif,0.063,255,255,255,22.864,0.941,510,18
11,B_t5_1.tif,0.618,255,255,255,16.382,1.559,369,22
12,B_t5_1.tif,0.220,255,255,255,22.688,1.583,502,29
13,B_t5_1.tif,0.704,255,255,255,89.577,2.272,1985,39
14,B_t5_1.tif,0.549,255,255,255,85.241,3.009,1894,57
15,B_t5_1.tif,0.769,255,255,255,92.772,3.418,2074,68
16,B_t5_1.tif,0.315,255,255,255,27.841,3.651,621,74
17,B_t5_1.tif,0.682,255,255,255,81.411,4.970,1810,97
18,B_t5_1.tif,0.111,255,255,255,3.417,4.934,73,106
19,B_t5_1.tif,0.622,255,255,255,95.511,5.452,2130,110
20,B_t5_1.tif,0.347,255,255,255,20.235,5.454,452,113
21,B_t5_1.tif,0.317,255,255,255,48.547,5.690,1082,119
22,B_t5_1.tif,0.212,255,255,255,28.979,5.925,642,126
23,B_t5_1.tif,1.150,255,255,255,107.648,6.948,2395,138
24,B_t5_1.tif,0.385,255,255,255,116.471,7.101,2588,151
25,B_t5_1.tif,0.099,255,255,255,16.400,7.392,362,161
26,B_t5_1.tif,0.731,255,255,255,54.484,8.424,1202,176
27,B_t5_1.tif,0.119,255,255,255,21.790,8.363,483,182
28,B_t5_1.tif,1.707,255,255,255,57.521,8.983,1290,183
29,B_t5_1.tif,2.432,255,255,255,12.587,9.764,240,184
30,B_t5_1.tif,0.866,255,255,255,32.555,9.287,736,193
31,B_t5_1.tif,0.458,255,255,255,14.279,9.296,321,198
32,B_t5_1.tif,0.597,255,255,255,96.344,9.803,2138,207
33,B_t5_1.tif,0.242,255,255,255,58.548,9.999,1299,217
34,B_t5_1.tif,0.149,255,255,255,0.874,10.079,16,220
35,B_t5_1.tif,0.139,255,255,255,57.921,10.137,1288,221
36,B_t5_1.tif,0.860,255,255,255,71.660,10.806,1590,222
37,B_t5_1.tif,0.464,255,255,255,82.678,10.388,1834,223
38,B_t5_1.tif,0.057,255,255,255,3.774,10.182,82,224
39,B_t5_1.tif,0.599,255,255,255,64.789,10.590,1435,224
40,B_t5_1.tif,0.597,255,255,255,5.495,11.190,126,238
41,B_t5_1.tif,0.192,255,255,255,115.679,11.112,2572,242
42,B_t5_1.tif,0.434,255,255,255,79.837,11.726,1769,249
43,B_t5_1.tif,0.926,255,255,255,112.305,12.155,2489,253
44,B_t5_1.tif,0.486,255,255,255,55.775,11.948,1236,258
45,B_t5_1.tif,1.064,255,255,255,37.881,12.876,855,268
46,B_t5_1.tif,0.143,255,255,255,78.837,12.316,1755,269
47,B_t5_1.tif,0.793,255,255,255,79.642,13.232,1773,271
48,B_t5_1.tif,0.648,255,255,255,93.699,12.917,2078,275
49,B_t5_1.tif,0.057,255,255,255,120.691,12.668,2686,277
50,B_t5_1.tif,0.817,255,255,255,55.994,13.190,1234,281
51,B_t5_1.tif,0.926,255,255,255,78.371,13.641,1734,283
52,B_t5_1.tif,0.686,255,255,255,28.793,13.514,647,288
53,B_t5_1.tif,0.678,255,255,255,16.105,13.683,351,291
54,B_t5_1.tif,0.741,255,255,255,62.741,13.841,1403,291
55,B_t5_1.tif,0.611,255,255,255,63.840,13.706,1427,293
56,B_t5_1.tif,0.172,255,255,255,32.579,13.986,724,306
57,B_t5_1.tif,0.541,255,255,255,85.682,14.276,1900,309
58,B_t5_1.tif,1.231,255,255,255,97.624,15.200,2173,311
59,B_t5_1.tif,0.823,255,255,255,13.429,15.007,306,317
60,B_t5_1.tif,0.785,255,255,255,63.923,15.295,1426,319
61,B_t5_1.tif,0.099,255,255,255,63.212,14.747,1408,323
62,B_t5_1.tif,0.149,255,255,255,72.147,14.765,1604,324
63,B_t5_1.tif,0.097,255,255,255,62.641,15.129,1392,330
64,B_t5_1.tif,0.200,255,255,255,109.608,15.289,2436,334
65,B_t5_1.tif,0.591,255,255,255,62.469,15.829,1383,339
66,B_t5_1.tif,0.065,255,255,255,57.328,15.736,1275,347
67,B_t5_1.tif,1.128,255,255,255,34.246,16.431,745,350
68,B_t5_1.tif,0.829,255,255,255,58.510,17.252,1296,364
69,B_t5_1.tif,0.210,255,255,255,120.004,16.639,2668,365
70,B_t5_1.tif,0.751,255,255,255,63.332,16.785,1397,367
71,B_t5_1.tif,0.577,255,255,255,90.724,17.042,2012,370
72,B_t5_1.tif,0.119,255,255,255,57.645,16.939,1280,373
73,B_t5_1.tif,0.299,255,255,255,111.827,17.174,2485,375
74,B_t5_1.tif,0.149,255,255,255,30.658,18.529,680,408
75,B_t5_1.tif,0.644,255,255,255,19.099,19.341,429,419
76,B_t5_1.tif,0.827,255,255,255,30.480,19.825,669,425
77,B_t5_1.tif,0.904,255,255,255,67.773,19.716,1487,425
78,B_t5_1.tif,0.668,255,255,255,75.361,20.173,1669,437
79,B_t5_1.tif,0.157,255,255,255,52.670,19.946,1170,439
80,B_t5_1.tif,0.666,255,255,255,35.998,20.861,807,453
81,B_t5_1.tif,0.317,255,255,255,102.702,20.644,2282,453
82,B_t5_1.tif,0.180,255,255,255,67.369,20.574,1490,454
83,B_t5_1.tif,0.761,255,255,255,48.446,21.344,1065,465
84,B_t5_1.tif,0.416,255,255,255,103.916,21.735,2308,472
85,B_t5_1.tif,0.341,255,255,255,68.872,21.825,1534,475
86,B_t5_1.tif,0.077,255,255,255,73.832,21.653,1641,479
87,B_t5_1.tif,0.091,255,255,255,3.571,22.170,77,490
88,B_t5_1.tif,0.646,255,255,255,12.268,22.838,266,496
89,B_t5_1.tif,0.561,255,255,255,54.550,22.783,1208,496
90,B_t5_1.tif,0.494,255,255,255,84.007,23.527,1865,514
91,B_t5_1.tif,0.622,255,255,255,64.263,24.080,1421,524
92,B_t5_1.tif,0.412,255,255,255,76.768,24.045,1703,526
93,B_t5_1.tif,1.017,255,255,255,53.431,24.976,1180,532
94,B_t5_1.tif,0.057,255,255,255,65.903,24.214,1464,535
95,B_t5_1.tif,0.061,255,255,255,65.762,24.441,1460,541
96,B_t5_1.tif,0.075,255,255,255,68.864,24.414,1529,541
97,B_t5_1.tif,0.131,255,255,255,69.408,24.672,1541,545
98,B_t5_1.tif,0.545,255,255,255,104.308,24.927,2316,545
99,B_t5_1.tif,0.470,255,255,255,98.356,24.929,2184,546
100,B_t5_1.tif,0.172,255,255,255,66.522,25.020,1478,551
101,B_t5_1.tif,0.759,255,255,255,77.461,25.509,1714,552
102,B_t5_1.tif,0.561,255,255,255,94.087,25.533,2088,558
103,B_t5_1.tif,0.087,255,255,255,108.014,25.579,2402,566
104,B_t5_1.tif,0.149,255,255,255,52.725,26.170,1171,578
105,B_t5_1.tif,0.087,255,255,255,53.763,26.746,1194,592
106,B_t5_1.tif,0.406,255,255,255,26.133,27.194,577,598
107,B_t5_1.tif,0.672,255,255,255,42.341,27.609,935,600
108,B_t5_1.tif,0.349,255,255,255,50.612,28.215,1123,622
