 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,A_t5_1.tif,0.860,255,255,255,33.807,0.334,734,0
2,A_t5_1.tif,0.093,255,255,255,60.565,0.105,1343,0
3,A_t5_1.tif,0.067,255,255,255,106.942,0.078,2376,0
4,A_t5_1.tif,0.165,255,255,255,108.072,0.080,2393,0
5,A_t5_1.tif,0.153,255,255,255,120.362,0.098,2670,0
6,A_t5_1.tif,0.632,255,255,255,45.234,0.606,1010,1
7,A_t5_1.tif,0.755,255,255,255,102.766,1.084,2279,7
8,A_t5_1.tif,0.648,255,255,255,10.880,0.970,248,9
9,A_t5_1.tif,0.089,255,255,255,75.107,0.725,1670,12
10,A_t5_1.tif,0.690,255,255,255,58.835,1.124,1304,13
11,A_t5_1.tif,0.149,255,255,255,105.402,0.827,2345,14
12,A_t5_1.tif,1.370,255,255,255,8.504,1.729,208,18
13,A_t5_1.tif,0.860,255,255,255,81.060,1.660,1802,20
14,A_t5_1.tif,0.813,255,255,255,66.835,1.646,1497,21
15,A_t5_1.tif,0.341,255,255,255,96.558,1.253,2144,21
16,A_t5_1.tif,0.880,255,255,255,73.801,1.918,1641,24
17,A_t5_1.tif,1.124,255,255,255,91.353,2.302,2024,30
18,A_t5_1.tif,0.194,255,255,255,4.073,1.666,89,32
19,A_t5_1.tif,0.143,255,255,255,5.668,1.630,124,32
20,A_t5_1.tif,1.072,255,255,255,100.618,2.410,2221,40
21,A_t5_1.tif,0.077,255,255,255,67.357,2.044,1497,42
22,A_t5_1.tif,1.023,255,255,255,98.539,2.239,2186,43
23,A_t5_1.tif,0.664,255,255,255,37.176,2.559,820,44
24,A_t5_1.tif,0.947,255,255,255,82.485,2.446,1822,44
25,A_t5_1.tif,1.290,255,255,255,75.026,2.459,1689,46
26,A_t5_1.tif,0.712,255,255,255,78.717,2.812,1744,49
27,A_t5_1.tif,0.361,255,255,255,97.130,2.630,2157,50
28,A_t5_1.tif,0.097,255,255,255,64.668,2.558,1436,54
29,A_t5_1.tif,0.614,255,255,255,99.644,3.232,2222,55
30,A_t5_1.tif,0.311,255,255,255,0.144,3.192,0,56
