 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,A_t5_1.tif,1.382,255,255,255,33.860,0.343,731,0
2,A_t5_1.tif,0.628,255,255,255,45.240,0.583,1007,2
3,A_t5_1.tif,1.009,255,255,255,102.772,1.052,2284,9
4,A_t5_1.tif,0.749,255,255,255,10.900,0.972,240,11
5,A_t5_1.tif,0.831,255,255,255,58.861,1.113,1306,14
6,A_t5_1.tif,1.814,255,255,255,8.462,1.713,201,20
7,A_t5_1.tif,0.920,255,255,255,81.087,1.656,1806,21
8,A_t5_1.tif,1.049,255,255,255,66.792,1.634,1492,23
9,A_t5_1.tif,2.896,255,255,255,74.388,2.237,1644,25
10,A_t5_1.tif,0.313,255,255,255,91.179,1.792,2027,32
11,A_t5_1.tif,0.989,255,255,255,98.512,2.212,2187,41
12,A_t5_1.tif,1.076,255,255,255,100.597,2.409,2224,42
13,A_t5_1.tif,1.086,255,255,255,82.498,2.465,1826,45
14,A_t5_1.tif,0.722,255,255,255,37.188,2.550,825,46
15,A_t5_1.tif,0.737,255,255,255,78.717,2.792,1747,51
16,A_t5_1.tif,0.099,255,255,255,97.133,2.634,2159,55
17,A_t5_1.tif,1.033,255,255,255,99.563,3.262,2217,57
18,A_t5_1.tif,0.216,255,255,255,0.143,3.232,0,62
19,A_t5_1.tif,0.949,255,255,255,98.635,3.394,2194,62
20,A_t5_1.tif,0.708,255,255,255,30.892,3.306,685,63
21,A_t5_1.tif,0.274,255,255,255,101.954,3.121,2267,63
22,A_t5_1.tif,1.049,255,255,255,40.317,3.456,895,64
23,A_t5_1.tif,0.985,255,255,255,27.902,3.746,621,67
24,A_t5_1.tif,0.716,255,255,255,41.287,3.618,916,69
25,A_t5_1.tif,1.144,255,255,255,40.179,4.436,882,86
26,A_t5_1.tif,0.779,255,255,255,98.560,4.367,2185,88
27,A_t5_1.tif,0.860,255,255,255,41.346,4.550,910,91
28,A_t5_1.tif,1.124,255,255,255,94.595,5.140,2098,102
29,A_t5_1.tif,1.693,255,255,255,61.676,5.428,1373,106
30,A_t5_1.tif,0.985,255,255,255,41.482,5.571,917,112
31,A_t5_1.tif,4.688,255,255,255,43.358,6.880,935,114
32,A_t5_1.tif,0.926,255,255,255,79.679,6.085,1771,123
33,A_t5_1.tif,0.575,255,255,255,40.679,6.090,898,127
34,A_t5_1.tif,0.509,255,255,255,34.186,6.437,758,134
35,A_t5_1.tif,0.496,255,255,255,0.164,7.052,0,138
36,A_t5_1.tif,1.485,255,255,255,84.283,6.745,1873,138
37,A_t5_1.tif,0.686,255,255,255,9.099,6.741,203,139
38,A_t5_1.tif,0.618,255,255,255,15.474,7.112,344,148
39,A_t5_1.tif,1.639,255,255,255,94.237,7.823,2100,156
40,A_t5_1.tif,2.561,255,255,255,72.628,8.316,1612,157
41,A_t5_1.tif,0.424,255,255,255,63.790,7.980,1420,169
42,A_t5_1.tif,1.235,255,255,255,71.178,8.392,1594,170
43,A_t5_1.tif,1.481,255,255,255,75.363,8.548,1684,171
44,A_t5_1.tif,0.214,255,255,255,43.075,8.173,959,176
45,A_t5_1.tif,0.934,255,255,255,113.077,9.065,2517,187
46,A_t5_1.tif,0.797,255,255,255,35.689,8.984,796,189
47,A_t5_1.tif,0.799,255,255,255,73.246,9.805,1627,204
48,A_t5_1.tif,0.363,255,255,255,83.301,9.918,1851,210
49,A_t5_1.tif,1.294,255,255,255,77.240,10.476,1716,215
50,A_t5_1.tif,0.743,255,255,255,63.492,10.439,1409,224
51,A_t5_1.tif,1.962,255,255,255,67.175,10.889,1493,225
52,A_t5_1.tif,1.217,255,255,255,6.814,10.852,147,226
53,A_t5_1.tif,0.543,255,255,255,5.753,10.868,131,234
54,A_t5_1.tif,0.797,255,255,255,92.237,11.501,2046,244
55,A_t5_1.tif,1.707,255,255,255,55.170,12.182,1210,249
56,A_t5_1.tif,1.070,255,255,255,89.195,12.129,1981,252
57,A_t5_1.tif,1.045,255,255,255,66.200,12.092,1471,255
58,A_t5_1.tif,0.270,255,255,255,6.897,12.105,152,264
59,A_t5_1.tif,0.985,255,255,255,8.012,12.492,173,265
60,A_t5_1.tif,0.690,255,255,255,27.742,12.579,614,270
61,A_t5_1.tif,1.366,255,255,255,9.827,13.318,209,284
62,A_t5_1.tif,4.137,255,255,255,4.298,14.221,83,287
63,A_t5_1.tif,1.324,255,255,255,81.201,14.101,1808,291
64,A_t5_1.tif,0.866,255,255,255,109.478,14.118,2435,303
65,A_t5_1.tif,1.873,255,255,255,116.107,15.054,2588,312
66,A_t5_1.tif,0.694,255,255,255,34.407,14.637,761,316
67,A_t5_1.tif,1.177,255,255,255,55.382,14.733,1220,317
68,A_t5_1.tif,0.809,255,255,255,21.877,14.911,487,323
69,A_t5_1.tif,0.747,255,255,255,56.565,15.596,1254,336
70,A_t5_1.tif,0.656,255,255,255,117.515,17.130,2609,372
71,A_t5_1.tif,0.618,255,255,255,36.395,17.809,807,386
72,A_t5_1.tif,0.553,255,255,255,33.558,18.250,747,396
73,A_t5_1.tif,0.660,255,255,255,96.871,18.359,2154,398
74,A_t5_1.tif,0.494,255,255,255,36.831,18.479,821,401
75,A_t5_1.tif,0.997,255,255,255,21.100,19.098,461,412
76,A_t5_1.tif,0.720,255,255,255,113.959,19.178,2537,415
77,A_t5_1.tif,0.997,255,255,255,96.754,19.473,2149,418
78,A_t5_1.tif,0.827,255,255,255,45.333,19.577,1009,424
79,A_t5_1.tif,0.809,255,255,255,44.969,20.404,991,445
80,A_t5_1.tif,1.233,255,255,255,97.690,20.648,2154,449
81,A_t5_1.tif,0.307,255,255,255,62.494,20.537,1390,451
82,A_t5_1.tif,0.718,255,255,255,105.074,20.952,2340,456
83,A_t5_1.tif,1.148,255,255,255,31.628,21.444,705,462
84,A_t5_1.tif,0.829,255,255,255,38.888,21.975,866,478
85,A_t5_1.tif,1.627,255,255,255,50.297,22.268,1107,479
86,A_t5_1.tif,0.902,255,255,255,7.970,22.191,177,481
87,A_t5_1.tif,0.749,255,255,255,60.664,22.096,1357,481
88,A_t5_1.tif,0.967,255,255,255,15.202,22.384,335,487
89,A_t5_1.tif,0.995,255,255,255,72.674,22.508,1610,489
90,A_t5_1.tif,1.390,255,255,255,113.265,22.727,2519,490
91,A_t5_1.tif,1.074,255,255,255,111.930,22.880,2489,496
92,A_t5_1.tif,0.918,255,255,255,25.270,23.316,546,507
93,A_t5_1.tif,5.185,255,255,255,108.778,24.790,2409,527
94,A_t5_1.tif,0.727,255,255,255,26.729,24.237,583,531
95,A_t5_1.tif,0.444,255,255,255,58.055,24.415,1289,534
96,A_t5_1.tif,1.005,255,255,255,28.184,24.994,625,539
97,A_t5_1.tif,0.747,255,255,255,63.526,24.912,1412,543
98,A_t5_1.tif,0.573,255,255,255,20.903,24.919,458,546
99,A_t5_1.tif,0.926,255,255,255,53.019,25.186,1174,549
100,A_t5_1.tif,0.785,255,255,255,52.076,25.385,1150,552
101,A_t5_1.tif,0.361,255,255,255,93.261,25.229,2074,555
102,A_t5_1.tif,0.900,255,255,255,10.236,25.490,216,556
103,A_t5_1.tif,0.488,255,255,255,75.793,25.398,1685,556
104,A_t5_1.tif,0.827,255,255,255,91.270,25.456,2028,556
105,A_t5_1.tif,1.134,255,255,255,29.681,25.573,664,559
106,A_t5_1.tif,0.793,255,255,255,48.853,25.820,1093,563
107,A_t5_1.tif,1.098,255,255,255,51.363,26.111,1144,564
108,A_t5_1.tif,0.803,255,255,255,75.013,25.986,1665,567
109,A_t5_1.tif,1.068,255,255,255,5.956,26.285,130,571
110,A_t5_1.tif,1.019,255,255,255,53.308,26.334,1177,573
111,A_t5_1.tif,0.936,255,255,255,0.812,26.404,16,574
112,A_t5_1.tif,1.518,255,255,255,52.324,27.079,1167,587
113,A_t5_1.tif,1.080,255,255,255,14.362,26.995,314,588
114,A_t5_1.tif,1.128,255,255,255,5.554,27.363,118,594
115,A_t5_1.tif,2.359,255,255,255,60.425,27.914,1335,599
116,A_t5_1.tif,0.545,255,255,255,113.208,27.564,2523,603
117,A_t5_1.tif,0.521,255,255,255,112.466,28.223,2506,618
118,A_t5_1.tif,1.047,255,255,255,47.455,28.582,1049,623
119,A_t5_1.tif,0.761,255,255,255,98.155,28.873,2189,628
120,A_t5_1.tif,1.092,255,255,255,79.968,28.902,1776,629
121,A_t5_1.tif,0.777,255,255,255,113.150,28.808,2515,629
122,A_t5_1.tif,1.594,255,255,255,103.046,29.075,2274,630
123,A_t5_1.tif,0.611,255,255,255,120.455,28.880,2682,630
124,A_t5_1.tif,1.187,255,255,255,83.230,29.417,1853,634
125,A_t5_1.tif,0.928,255,255,255,99.287,29.219,2210,642
126,A_t5_1.tif,1.974,255,255,255,78.718,29.779,1766,644
127,A_t5_1.tif,0.858,255,255,255,31.307,29.593,687,645
128,A_t5_1.tif,1.629,255,255,255,81.421,29.436,1789,645
129,A_t5_1.tif,0.753,255,255,255,119.668,29.661,2653,649
130,A_t5_1.tif,1.292,255,255,255,14.727,30.001,322,654
131,A_t5_1.tif,0.965,255,255,255,97.991,30.071,2174,654
132,A_t5_1.tif,0.833,255,255,255,23.073,30.087,506,658
133,A_t5_1.tif,1.193,255,255,255,111.317,30.312,2482,659
134,A_t5_1.tif,0.293,255,255,255,87.188,29.926,1942,660
135,A_t5_1.tif,0.722,255,255,255,13.809,30.465,308,666
136,A_t5_1.tif,0.876,255,255,255,32.405,30.472,712,666
137,A_t5_1.tif,0.864,255,255,255,79.487,30.381,1776,667
138,A_t5_1.tif,0.694,255,255,255,43.684,30.500,968,669
139,A_t5_1.tif,1.364,255,255,255,82.792,31.359,1841,673
140,A_t5_1.tif,0.228,255,255,255,117.705,30.759,2622,678
141,A_t5_1.tif,1.138,255,255,255,78.505,31.427,1733,684
