 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,A_t5_2.tif,0.973,255,255,255,18.465,0.450,401,0
2,A_t5_2.tif,0.123,255,255,255,76.689,0.086,1699,0
3,A_t5_2.tif,0.448,255,255,255,78.815,0.152,1737,0
4,A_t5_2.tif,0.293,255,255,255,87.866,0.193,1946,0
5,A_t5_2.tif,1.080,255,255,255,76.745,0.789,1699,4
6,A_t5_2.tif,0.908,255,255,255,67.254,1.467,1492,21
7,A_t5_2.tif,1.407,255,255,255,119.036,2.055,2648,31
8,A_t5_2.tif,1.493,255,255,255,70.849,2.919,1572,45
9,A_t5_2.tif,1.306,255,255,255,46.028,2.707,1016,46
10,A_t5_2.tif,1.671,255,255,255,106.520,2.677,2356,48
11,A_t5_2.tif,2.147,255,255,255,19.260,3.298,439,55
12,A_t5_2.tif,2.688,255,255,255,68.868,4.102,1513,64
13,A_t5_2.tif,1.124,255,255,255,15.923,3.742,353,66
14,A_t5_2.tif,1.070,255,255,255,113.867,3.534,2535,66
15,A_t5_2.tif,0.979,255,255,255,115.004,3.617,2562,66
16,A_t5_2.tif,1.441,255,255,255,60.208,3.649,1328,67
17,A_t5_2.tif,5.834,255,255,255,98.528,5.699,2197,89
18,A_t5_2.tif,2.670,255,255,255,62.468,5.019,1398,92
19,A_t5_2.tif,0.605,255,255,255,120.501,4.912,2687,93
20,A_t5_2.tif,1.070,255,255,255,96.170,4.922,2146,98
21,A_t5_2.tif,0.779,255,255,255,62.929,6.081,1406,123
22,A_t5_2.tif,1.110,255,255,255,120.100,6.231,2665,125
23,A_t5_2.tif,0.749,255,255,255,59.015,6.285,1308,130
24,A_t5_2.tif,0.676,255,255,255,58.148,6.401,1294,132
25,A_t5_2.tif,3.175,255,255,255,43.045,7.050,965,134
26,A_t5_2.tif,0.801,255,255,255,91.078,6.488,2023,134
27,A_t5_2.tif,0.517,255,255,255,111.357,6.963,2478,146
28,A_t5_2.tif,1.407,255,255,255,98.594,7.577,2182,154
29,A_t5_2.tif,1.861,255,255,255,4.464,7.870,108,160
30,A_t5_2.tif,1.421,255,255,255,71.655,8.188,1584,165
31,A_t5_2.tif,1.310,255,255,255,74.640,8.971,1660,183
32,A_t5_2.tif,1.847,255,255,255,70.847,9.331,1579,184
33,A_t5_2.tif,0.805,255,255,255,41.926,8.881,934,186
34,A_t5_2.tif,0.690,255,255,255,70.010,8.897,1558,186
35,A_t5_2.tif,0.131,255,255,255,52.491,8.687,1167,188
36,A_t5_2.tif,1.211,255,255,255,25.878,9.205,574,190
37,A_t5_2.tif,1.027,255,255,255,106.229,9.310,2361,192
38,A_t5_2.tif,1.257,255,255,255,72.956,9.291,1626,194
39,A_t5_2.tif,2.660,255,255,255,15.470,9.950,348,196
40,A_t5_2.tif,0.735,255,255,255,50.010,9.243,1111,197
41,A_t5_2.tif,0.664,255,255,255,51.041,9.233,1129,197
42,A_t5_2.tif,1.080,255,255,255,66.179,9.509,1468,200
43,A_t5_2.tif,0.490,255,255,255,63.312,9.358,1410,201
44,A_t5_2.tif,1.324,255,255,255,2.355,9.718,46,203
45,A_t5_2.tif,0.928,255,255,255,73.726,9.880,1641,203
46,A_t5_2.tif,1.717,255,255,255,115.071,9.921,2550,203
47,A_t5_2.tif,1.780,255,255,255,41.387,10.037,921,208
48,A_t5_2.tif,0.644,255,255,255,46.242,10.090,1025,217
49,A_t5_2.tif,0.825,255,255,255,69.906,10.578,1559,223
50,A_t5_2.tif,0.151,255,255,255,5.401,10.701,118,233
51,A_t5_2.tif,0.670,255,255,255,70.427,11.284,1567,240
52,A_t5_2.tif,0.900,255,255,255,76.476,11.478,1697,241
53,A_t5_2.tif,0.706,255,255,255,66.050,11.617,1472,247
54,A_t5_2.tif,0.710,255,255,255,70.047,12.745,1556,273
55,A_t5_2.tif,1.255,255,255,255,101.075,13.069,2245,274
56,A_t5_2.tif,1.078,255,255,255,17.335,13.357,384,281
57,A_t5_2.tif,1.594,255,255,255,60.311,13.408,1336,283
58,A_t5_2.tif,0.773,255,255,255,110.150,13.409,2449,288
59,A_t5_2.tif,0.920,255,255,255,42.998,14.780,951,317
60,A_t5_2.tif,0.912,255,255,255,115.619,14.985,2569,322
61,A_t5_2.tif,1.736,255,255,255,29.242,16.108,645,336
62,A_t5_2.tif,2.071,255,255,255,37.619,17.063,830,352
63,A_t5_2.tif,0.997,255,255,255,106.760,16.671,2373,355
64,A_t5_2.tif,0.640,255,255,255,43.273,16.711,963,362
65,A_t5_2.tif,0.930,255,255,255,96.462,17.187,2151,370
66,A_t5_2.tif,0.876,255,255,255,40.875,18.073,905,389
67,A_t5_2.tif,0.898,255,255,255,108.186,18.491,2406,403
68,A_t5_2.tif,0.803,255,255,255,37.831,18.953,840,410
69,A_t5_2.tif,0.622,255,255,255,106.614,19.003,2372,412
70,A_t5_2.tif,5.471,255,255,255,109.142,19.986,2425,413
71,A_t5_2.tif,3.267,255,255,255,107.075,20.365,2397,425
72,A_t5_2.tif,0.624,255,255,255,114.711,19.970,2553,431
73,A_t5_2.tif,1.112,255,255,255,25.977,20.168,575,435
74,A_t5_2.tif,0.894,255,255,255,111.420,20.734,2477,451
75,A_t5_2.tif,0.143,255,255,255,63.258,20.647,1404,454
76,A_t5_2.tif,0.926,255,255,255,79.240,21.118,1754,456
77,A_t5_2.tif,1.193,255,255,255,114.310,22.170,2541,479
78,A_t5_2.tif,2.361,255,255,255,21.449,23.323,471,501
79,A_t5_2.tif,1.045,255,255,255,17.089,23.244,373,506
80,A_t5_2.tif,0.404,255,255,255,97.623,23.794,2171,521
81,A_t5_2.tif,0.761,255,255,255,76.243,24.554,1697,534
82,A_t5_2.tif,0.759,255,255,255,94.738,24.621,2104,538
83,A_t5_2.tif,0.811,255,255,255,77.170,24.681,1712,540
84,A_t5_2.tif,1.806,255,255,255,26.213,25.401,570,546
85,A_t5_2.tif,0.902,255,255,255,59.306,25.601,1326,555
86,A_t5_2.tif,0.864,255,255,255,99.278,26.445,2208,572
87,A_t5_2.tif,0.789,255,255,255,104.659,26.286,2327,576
88,A_t5_2.tif,0.620,255,255,255,44.146,26.604,981,582
89,A_t5_2.tif,0.448,255,255,255,29.092,26.888,643,588
90,A_t5_2.tif,1.227,255,255,255,104.692,27.102,2316,594
91,A_t5_2.tif,1.162,255,255,255,106.576,27.846,2371,602
92,A_t5_2.tif,0.755,255,255,255,28.614,27.720,632,606
93,A_t5_2.tif,0.686,255,255,255,29.686,27.953,662,611
94,A_t5_2.tif,1.179,255,255,255,113.137,29.203,2518,635
95,A_t5_2.tif,0.850,255,255,255,0.436,29.221,6,638
96,A_t5_2.tif,0.676,255,255,255,48.410,29.433,1072,645
97,A_t5_2.tif,0.999,255,255,255,92.220,30.544,2056,663
98,A_t5_2.tif,1.612,255,255,255,7.215,30.637,151,666
99,A_t5_2.tif,0.139,255,255,255,15.105,30.156,335,666
100,A_t5_2.tif,1.203,255,255,255,10.305,31.340,224,685
101,A_t5_2.tif,1.320,255,255,255,0.480,31.853,0,690
102,A_t5_2.tif,1.748,255,255,255,41.393,31.895,923,692
