 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,A_t5_4.tif,1.128,255,255,255,21.490,0.476,465,0
2,A_t5_4.tif,0.392,255,255,255,37.847,0.210,831,0
3,A_t5_4.tif,0.872,255,255,255,76.975,0.476,1702,0
4,A_t5_4.tif,0.543,255,255,255,86.995,0.324,1931,0
5,A_t5_4.tif,1.019,255,255,255,87.973,0.779,1948,1
6,A_t5_4.tif,0.955,255,255,255,0.490,0.871,9,5
7,A_t5_4.tif,0.541,255,255,255,3.435,1.528,77,23
8,A_t5_4.tif,1.290,255,255,255,0.405,2.937,10,43
9,A_t5_4.tif,0.494,255,255,255,93.463,2.702,2077,51
10,A_t5_4.tif,0.725,255,255,255,57.148,2.915,1273,57
11,A_t5_4.tif,1.489,255,255,255,3.001,3.402,75,61
12,A_t5_4.tif,2.329,255,255,255,0.999,4.249,21,62
13,A_t5_4.tif,0.500,255,255,255,56.132,3.213,1248,63
14,A_t5_4.tif,1.497,255,255,255,45.425,3.736,998,70
15,A_t5_4.tif,0.373,255,255,255,23.722,3.535,525,71
16,A_t5_4.tif,1.211,255,255,255,115.777,3.867,2582,72
17,A_t5_4.tif,0.805,255,255,255,75.920,3.758,1683,75
18,A_t5_4.tif,0.993,255,255,255,109.198,4.265,2428,82
19,A_t5_4.tif,0.773,255,255,255,114.470,4.233,2545,84
20,A_t5_4.tif,0.416,255,255,255,14.724,4.291,325,88
21,A_t5_4.tif,0.361,255,255,255,114.023,5.059,2536,104
22,A_t5_4.tif,1.185,255,255,255,54.367,5.379,1209,107
23,A_t5_4.tif,0.581,255,255,255,112.334,5.232,2497,108
24,A_t5_4.tif,0.297,255,255,255,48.891,5.284,1084,110
25,A_t5_4.tif,0.720,255,255,255,55.294,6.039,1225,123
26,A_t5_4.tif,0.995,255,255,255,52.993,6.410,1192,130
27,A_t5_4.tif,0.216,255,255,255,49.509,6.498,1098,133
28,A_t5_4.tif,0.387,255,255,255,54.439,6.366,1207,133
29,A_t5_4.tif,0.644,255,255,255,47.095,6.509,1048,138
30,A_t5_4.tif,0.940,255,255,255,96.832,6.782,2143,139
31,A_t5_4.tif,0.836,255,255,255,58.963,6.797,1305,141
32,A_t5_4.tif,0.507,255,255,255,9.478,6.795,206,142
33,A_t5_4.tif,0.601,255,255,255,23.580,6.859,518,142
34,A_t5_4.tif,0.749,255,255,255,55.864,6.920,1244,142
35,A_t5_4.tif,0.468,255,255,255,73.476,6.896,1636,142
36,A_t5_4.tif,0.593,255,255,255,16.510,7.324,364,149
37,A_t5_4.tif,0.444,255,255,255,51.645,7.143,1158,150
38,A_t5_4.tif,1.104,255,255,255,22.948,7.499,514,154
39,A_t5_4.tif,0.587,255,255,255,49.211,7.706,1095,155
40,A_t5_4.tif,0.605,255,255,255,54.240,7.475,1205,156
41,A_t5_4.tif,0.640,255,255,255,55.271,7.753,1225,159
42,A_t5_4.tif,0.551,255,255,255,50.568,7.536,1135,160
43,A_t5_4.tif,0.192,255,255,255,109.167,7.389,2428,160
44,A_t5_4.tif,0.672,255,255,255,58.453,7.660,1293,161
45,A_t5_4.tif,0.969,255,255,255,59.679,7.922,1324,163
46,A_t5_4.tif,0.585,255,255,255,56.416,7.989,1247,169
47,A_t5_4.tif,0.555,255,255,255,54.687,8.403,1211,177
48,A_t5_4.tif,0.539,255,255,255,48.778,8.664,1081,184
49,A_t5_4.tif,0.075,255,255,255,109.437,8.471,2434,185
50,A_t5_4.tif,0.579,255,255,255,69.469,8.955,1545,187
51,A_t5_4.tif,0.856,255,255,255,76.743,8.884,1708,187
52,A_t5_4.tif,0.325,255,255,255,55.791,8.970,1243,189
53,A_t5_4.tif,0.803,255,255,255,75.528,9.037,1682,190
54,A_t5_4.tif,0.543,255,255,255,77.561,9.420,1728,196
55,A_t5_4.tif,0.543,255,255,255,54.595,9.591,1211,203
56,A_t5_4.tif,0.494,255,255,255,109.744,9.515,2440,203
57,A_t5_4.tif,0.593,255,255,255,56.141,9.946,1259,204
58,A_t5_4.tif,1.534,255,255,255,29.792,10.467,662,210
59,A_t5_4.tif,0.488,255,255,255,109.155,10.105,2431,214
60,A_t5_4.tif,1.750,255,255,255,78.597,10.549,1741,219
61,A_t5_4.tif,1.326,255,255,255,8.122,10.445,177,220
62,A_t5_4.tif,0.605,255,255,255,11.550,10.351,254,221
63,A_t5_4.tif,0.474,255,255,255,61.902,10.293,1374,221
64,A_t5_4.tif,0.488,255,255,255,58.208,10.487,1299,224
65,A_t5_4.tif,0.977,255,255,255,46.491,10.985,1039,227
66,A_t5_4.tif,0.561,255,255,255,1.702,10.965,37,234
67,A_t5_4.tif,0.805,255,255,255,8.669,11.431,193,243
68,A_t5_4.tif,1.045,255,255,255,91.239,11.872,2029,243
69,A_t5_4.tif,1.025,255,255,255,14.265,11.691,304,250
70,A_t5_4.tif,0.494,255,255,255,119.340,11.852,2660,252
71,A_t5_4.tif,0.644,255,255,255,89.088,11.818,1978,254
72,A_t5_4.tif,0.886,255,255,255,15.376,12.327,334,260
73,A_t5_4.tif,0.579,255,255,255,54.002,12.044,1196,261
74,A_t5_4.tif,0.454,255,255,255,62.851,12.118,1392,261
75,A_t5_4.tif,0.605,255,255,255,100.645,12.614,2236,268
76,A_t5_4.tif,0.450,255,255,255,46.092,12.448,1018,271
77,A_t5_4.tif,0.488,255,255,255,46.962,12.645,1036,273
