 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,B_t5_3.tif,0.424,255,255,255,30.576,0.722,678,9
2,B_t5_3.tif,0.975,255,255,255,25.004,2.413,553,42
3,B_t5_3.tif,1.007,255,255,255,70.445,3.321,1554,61
4,B_t5_3.tif,1.173,255,255,255,25.477,4.147,555,75
5,B_t5_3.tif,0.196,255,255,255,29.645,3.948,658,82
6,B_t5_3.tif,0.426,255,255,255,3.361,4.449,72,86
7,B_t5_3.tif,0.050,255,255,255,44.398,4.441,985,97
8,B_t5_3.tif,0.882,255,255,255,87.668,5.083,1943,103
9,B_t5_3.tif,0.882,255,255,255,97.553,5.513,2178,107
10,B_t5_3.tif,0.823,255,255,255,57.066,5.740,1263,118
11,B_t5_3.tif,0.704,255,255,255,116.053,5.984,2584,123
12,B_t5_3.tif,0.767,255,255,255,17.930,6.342,402,130
13,B_t5_3.tif,0.125,255,255,255,42.787,6.088,950,131
14,B_t5_3.tif,0.252,255,255,255,63.313,6.444,1404,139
15,B_t5_3.tif,0.886,255,255,255,109.788,8.074,2442,169
16,B_t5_3.tif,0.503,255,255,255,37.210,8.397,832,178
17,B_t5_3.tif,2.222,255,255,255,83.919,8.921,1872,179
18,B_t5_3.tif,0.287,255,255,255,99.694,8.399,2219,180
19,B_t5_3.tif,1.142,255,255,255,21.006,9.202,467,190
20,B_t5_3.tif,0.505,255,255,255,36.531,9.062,815,191
21,B_t5_3.tif,0.593,255,255,255,115.428,9.312,2564,198
22,B_t5_3.tif,0.836,255,255,255,85.039,9.463,1883,199
23,B_t5_3.tif,0.371,255,255,255,41.059,9.463,915,203
24,B_t5_3.tif,1.300,255,255,255,27.156,9.886,606,207
25,B_t5_3.tif,0.153,255,255,255,29.674,9.680,659,210
26,B_t5_3.tif,1.738,255,255,255,40.677,10.451,903,214
27,B_t5_3.tif,0.317,255,255,255,104.517,10.478,2324,227
28,B_t5_3.tif,0.791,255,255,255,92.593,10.763,2055,230
29,B_t5_3.tif,0.565,255,255,255,80.782,11.818,1794,250
30,B_t5_3.tif,1.015,255,255,255,115.695,12.651,2566,273
31,B_t5_3.tif,0.214,255,255,255,119.229,13.466,2653,292
32,B_t5_3.tif,0.733,255,255,255,47.464,14.077,1054,302
33,B_t5_3.tif,0.694,255,255,255,34.880,14.289,767,307
34,B_t5_3.tif,0.341,255,255,255,25.190,14.173,558,308
35,B_t5_3.tif,1.360,255,255,255,1.961,14.859,57,320
36,B_t5_3.tif,0.529,255,255,255,111.392,14.918,2479,321
37,B_t5_3.tif,0.565,255,255,255,80.358,15.850,1781,346
38,B_t5_3.tif,0.912,255,255,255,114.833,16.457,2548,354
39,B_t5_3.tif,0.771,255,255,255,11.280,16.393,250,357
40,B_t5_3.tif,0.868,255,255,255,119.013,16.628,2643,359
41,B_t5_3.tif,0.254,255,255,255,86.857,17.124,1929,376
42,B_t5_3.tif,0.159,255,255,255,81.823,17.170,1818,377
43,B_t5_3.tif,0.270,255,255,255,62.450,17.832,1389,390
44,B_t5_3.tif,0.315,255,255,255,107.226,17.834,2385,390
45,B_t5_3.tif,0.519,255,255,255,86.215,19.289,1917,421
46,B_t5_3.tif,0.133,255,255,255,28.812,19.391,639,427
47,B_t5_3.tif,1.249,255,255,255,91.450,19.950,2030,431
48,B_t5_3.tif,0.967,255,255,255,2.204,20.775,43,448
49,B_t5_3.tif,1.019,255,255,255,100.304,21.156,2221,457
50,B_t5_3.tif,0.484,255,255,255,68.289,21.060,1515,461
51,B_t5_3.tif,1.142,255,255,255,17.951,21.551,396,466
52,B_t5_3.tif,0.379,255,255,255,17.028,21.759,374,470
53,B_t5_3.tif,0.349,255,255,255,85.759,21.391,1904,470
54,B_t5_3.tif,1.411,255,255,255,42.014,22.869,927,493
55,B_t5_3.tif,1.124,255,255,255,29.720,22.777,660,494
56,B_t5_3.tif,0.246,255,255,255,68.579,24.092,1524,526
57,B_t5_3.tif,0.410,255,255,255,98.960,24.133,2199,530
58,B_t5_3.tif,0.145,255,255,255,65.819,24.204,1463,534
59,B_t5_3.tif,0.161,255,255,255,80.613,24.289,1794,535
60,B_t5_3.tif,0.474,255,255,255,52.535,24.531,1166,537
61,B_t5_3.tif,0.555,255,255,255,66.532,24.884,1485,542
62,B_t5_3.tif,0.607,255,255,255,94.317,25.173,2095,545
63,B_t5_3.tif,0.387,255,255,255,81.292,25.022,1804,551
64,B_t5_3.tif,0.525,255,255,255,79.797,25.152,1768,553
65,B_t5_3.tif,0.448,255,255,255,107.169,25.280,2381,555
66,B_t5_3.tif,0.490,255,255,255,64.649,25.558,1431,561
67,B_t5_3.tif,0.928,255,255,255,115.966,25.745,2587,562
68,B_t5_3.tif,0.553,255,255,255,65.745,25.824,1469,563
69,B_t5_3.tif,0.438,255,255,255,18.594,25.686,405,566
70,B_t5_3.tif,0.317,255,255,255,14.623,25.961,322,571
71,B_t5_3.tif,0.686,255,255,255,88.430,26.293,1966,574
72,B_t5_3.tif,0.567,255,255,255,94.533,26.523,2098,583
73,B_t5_3.tif,0.133,255,255,255,100.517,26.774,2236,591
74,B_t5_3.tif,0.868,255,255,255,73.861,27.206,1639,593
75,B_t5_3.tif,0.474,255,255,255,56.627,27.170,1262,596
76,B_t5_3.tif,0.337,255,255,255,96.264,28.191,2141,620
77,B_t5_3.tif,0.367,255,255,255,108.610,28.382,2409,620
78,B_t5_3.tif,0.541,255,255,255,34.594,28.524,763,624
79,B_t5_3.tif,0.365,255,255,255,74.980,28.226,1669,624
80,B_t5_3.tif,0.424,255,255,255,95.932,28.904,2136,634
81,B_t5_3.tif,0.367,255,255,255,12.454,28.958,276,636
82,B_t5_3.tif,0.313,255,255,255,44.686,28.934,993,636
83,B_t5_3.tif,0.678,255,255,255,35.612,29.339,783,641
84,B_t5_3.tif,0.603,255,255,255,109.490,30.268,2440,666
85,B_t5_3.tif,0.085,255,255,255,76.843,30.465,1706,675
86,B_t5_3.tif,0.957,255,255,255,12.540,30.932,273,681
87,B_t5_3.tif,1.187,255,255,255,107.132,31.134,2385,681
88,B_t5_3.tif,0.819,255,255,255,0.850,31.362,13,682
89,B_t5_3.tif,0.836,255,255,255,100.242,32.559,2235,715
90,B_t5_3.tif,0.436,255,255,255,61.359,32.621,1366,716
91,B_t5_3.tif,0.555,255,255,255,118.820,33.856,2642,744
92,B_t5_3.tif,0.254,255,255,255,15.889,34.027,348,750
93,B_t5_3.tif,0.309,255,255,255,16.328,34.678,362,763
94,B_t5_3.tif,0.402,255,255,255,1.758,34.792,36,767
95,B_t5_3.tif,0.523,255,255,255,47.277,35.423,1049,780
96,B_t5_3.tif,0.323,255,255,255,80.204,35.523,1780,785
97,B_t5_3.tif,0.605,255,255,255,80.707,36.209,1789,799
98,B_t5_3.tif,0.204,255,255,255,119.997,36.700,2670,811
99,B_t5_3.tif,0.422,255,255,255,116.485,36.836,2589,812
100,B_t5_3.tif,0.620,255,255,255,24.274,37.031,532,813
101,B_t5_3.tif,0.147,255,255,255,79.472,36.718,1768,813
102,B_t5_3.tif,0.607,255,255,255,38.351,36.875,846,814
103,B_t5_3.tif,0.369,255,255,255,117.149,37.052,2606,817
104,B_t5_3.tif,1.025,255,255,255,91.388,37.381,2029,819
105,B_t5_3.tif,0.876,255,255,255,22.336,37.401,496,820
106,B_t5_3.tif,0.924,255,255,255,69.094,37.387,1535,821
107,B_t5_3.tif,0.985,255,255,255,66.730,38.317,1480,841
108,B_t5_3.tif,0.680,255,255,255,68.354,38.183,1521,843
109,B_t5_3.tif,1.060,255,255,255,41.608,38.417,914,844
110,B_t5_3.tif,0.307,255,255,255,94.093,38.349,2093,846
111,B_t5_3.tif,0.656,255,255,255,90.688,38.741,2019,848
112,B_t5_3.tif,0.614,255,255,255,62.579,39.543,1388,869
113,B_t5_3.tif,0.440,255,255,255,102.544,40.055,2286,883
114,B_t5_3.tif,0.335,255,255,255,27.566,40.297,616,887
115,B_t5_3.tif,0.682,255,255,255,81.571,40.488,1806,890
116,B_t5_3.tif,0.807,255,255,255,45.561,40.901,1005,901
117,B_t5_3.tif,0.281,255,255,255,88.722,40.879,1970,903
118,B_t5_3.tif,1.320,255,255,255,17.788,41.469,395,909
119,B_t5_3.tif,0.541,255,255,255,58.898,41.765,1308,921
120,B_t5_3.tif,0.400,255,255,255,46.315,41.822,1028,922
121,B_t5_3.tif,0.295,255,255,255,59.353,42.602,1323,942
122,B_t5_3.tif,0.307,255,255,255,25.625,42.690,569,943
123,B_t5_3.tif,0.109,255,255,255,58.829,42.921,1310,951
124,B_t5_3.tif,0.299,255,255,255,68.633,43.311,1523,958
125,B_t5_3.tif,0.856,255,255,255,95.988,44.387,2134,976
126,B_t5_3.tif,0.440,255,255,255,18.873,44.952,412,994
127,B_t5_3.tif,0.640,255,255,255,54.832,45.168,1208,995
128,B_t5_3.tif,0.468,255,255,255,20.828,45.838,457,1009
129,B_t5_3.tif,0.605,255,255,255,104.266,46.053,2313,1015
130,B_t5_3.tif,0.856,255,255,255,18.216,46.517,407,1025
131,B_t5_3.tif,1.070,255,255,255,16.626,46.485,370,1026
132,B_t5_3.tif,0.172,255,255,255,68.507,46.449,1522,1029
133,B_t5_3.tif,0.297,255,255,255,85.600,47.095,1904,1041
134,B_t5_3.tif,0.555,255,255,255,108.201,47.812,2400,1058
