 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,B_t5_2.tif,0.220,255,255,255,23.178,0.168,508,0
2,B_t5_2.tif,0.494,255,255,255,62.828,0.320,1389,0
3,B_t5_2.tif,0.951,255,255,255,17.098,0.629,374,1
4,B_t5_2.tif,1.045,255,255,255,94.303,0.565,2100,1
5,B_t5_2.tif,0.979,255,255,255,95.046,1.103,2117,11
6,B_t5_2.tif,1.205,255,255,255,98.515,1.920,2190,28
7,B_t5_2.tif,1.524,255,255,255,23.274,2.632,518,37
8,B_t5_2.tif,1.330,255,255,255,87.585,2.127,1938,37
9,B_t5_2.tif,1.114,255,255,255,108.662,2.629,2419,47
10,B_t5_2.tif,1.342,255,255,255,86.664,2.817,1913,51
11,B_t5_2.tif,0.547,255,255,255,50.240,3.446,1111,65
12,B_t5_2.tif,0.991,255,255,255,108.457,3.569,2404,70
13,B_t5_2.tif,0.529,255,255,255,26.375,4.806,584,98
14,B_t5_2.tif,0.983,255,255,255,43.241,6.108,960,123
15,B_t5_2.tif,0.545,255,255,255,75.181,6.361,1668,133
16,B_t5_2.tif,1.120,255,255,255,111.560,6.752,2479,138
17,B_t5_2.tif,0.850,255,255,255,112.488,7.211,2499,148
18,B_t5_2.tif,0.636,255,255,255,3.752,8.232,81,173
19,B_t5_2.tif,1.191,255,255,255,78.319,8.680,1741,176
20,B_t5_2.tif,0.492,255,255,255,24.573,9.187,543,196
21,B_t5_2.tif,0.890,255,255,255,114.628,9.742,2548,206
22,B_t5_2.tif,1.187,255,255,255,78.252,9.987,1734,210
23,B_t5_2.tif,1.185,255,255,255,6.941,10.326,146,212
24,B_t5_2.tif,0.472,255,255,255,114.281,10.593,2540,226
25,B_t5_2.tif,0.795,255,255,255,89.721,11.905,1997,251
26,B_t5_2.tif,1.386,255,255,255,8.296,12.447,174,264
27,B_t5_2.tif,0.821,255,255,255,59.561,12.879,1323,274
28,B_t5_2.tif,1.007,255,255,255,63.610,13.174,1419,281
29,B_t5_2.tif,0.632,255,255,255,77.084,13.617,1711,293
30,B_t5_2.tif,0.751,255,255,255,11.871,14.304,262,307
31,B_t5_2.tif,0.184,255,255,255,66.894,14.727,1489,322
32,B_t5_2.tif,1.253,255,255,255,22.660,15.395,510,331
33,B_t5_2.tif,0.597,255,255,255,62.999,15.500,1400,335
34,B_t5_2.tif,0.680,255,255,255,15.804,15.939,340,346
35,B_t5_2.tif,0.488,255,255,255,33.163,16.690,731,364
