 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,A_t5_1.tif,1.413,255,255,255,33.868,0.349,731,0
2,A_t5_1.tif,0.660,255,255,255,45.240,0.585,1006,2
3,A_t5_1.tif,1.035,255,255,255,102.774,1.051,2283,9
4,A_t5_1.tif,0.757,255,255,255,10.903,0.974,240,11
5,A_t5_1.tif,0.864,255,255,255,58.865,1.114,1309,13
6,A_t5_1.tif,1.899,255,255,255,8.462,1.716,199,20
7,A_t5_1.tif,0.961,255,255,255,81.086,1.661,1805,21
8,A_t5_1.tif,1.074,255,255,255,66.795,1.630,1491,23
9,A_t5_1.tif,3.021,255,255,255,74.391,2.236,1643,25
10,A_t5_1.tif,0.008,255,255,255,96.541,1.258,2148,27
11,A_t5_1.tif,0.335,255,255,255,91.182,1.803,2027,32
12,A_t5_1.tif,1.047,255,255,255,98.520,2.223,2186,41
13,A_t5_1.tif,1.114,255,255,255,100.592,2.411,2224,42
14,A_t5_1.tif,1.120,255,255,255,82.497,2.466,1825,45
15,A_t5_1.tif,0.747,255,255,255,37.195,2.553,824,46
16,A_t5_1.tif,0.763,255,255,255,78.721,2.798,1747,51
17,A_t5_1.tif,0.099,255,255,255,97.133,2.634,2159,55
18,A_t5_1.tif,1.084,255,255,255,99.567,3.256,2215,57
19,A_t5_1.tif,0.222,255,255,255,0.147,3.230,0,62
20,A_t5_1.tif,0.969,255,255,255,98.640,3.373,2192,62
21,A_t5_1.tif,0.287,255,255,255,101.955,3.121,2270,62
22,A_t5_1.tif,0.725,255,255,255,30.894,3.305,685,63
23,A_t5_1.tif,1.051,255,255,255,40.334,3.450,894,64
24,A_t5_1.tif,1.003,255,255,255,27.902,3.749,621,67
25,A_t5_1.tif,0.789,255,255,255,41.297,3.635,915,69
26,A_t5_1.tif,1.116,255,255,255,40.115,4.394,883,84
27,A_t5_1.tif,0.831,255,255,255,98.554,4.356,2185,86
28,A_t5_1.tif,0.993,255,255,255,41.290,4.597,909,92
29,A_t5_1.tif,1.148,255,255,255,94.595,5.142,2097,102
30,A_t5_1.tif,1.748,255,255,255,61.679,5.425,1372,106
31,A_t5_1.tif,1.051,255,255,255,41.491,5.598,933,112
32,A_t5_1.tif,4.868,255,255,255,43.367,6.906,936,114
33,A_t5_1.tif,0.963,255,255,255,79.679,6.079,1769,123
34,A_t5_1.tif,0.589,255,255,255,40.674,6.091,897,127
35,A_t5_1.tif,0.531,255,255,255,34.189,6.439,758,134
36,A_t5_1.tif,0.535,255,255,255,0.171,7.047,0,138
37,A_t5_1.tif,1.532,255,255,255,84.282,6.742,1869,138
38,A_t5_1.tif,0.716,255,255,255,9.102,6.743,202,139
39,A_t5_1.tif,0.644,255,255,255,15.474,7.114,343,148
40,A_t5_1.tif,1.687,255,255,255,94.240,7.822,2098,156
41,A_t5_1.tif,2.628,255,255,255,72.633,8.320,1612,157
42,A_t5_1.tif,0.434,255,255,255,63.791,7.976,1419,169
43,A_t5_1.tif,1.288,255,255,255,71.187,8.391,1593,170
44,A_t5_1.tif,1.532,255,255,255,75.364,8.544,1683,171
45,A_t5_1.tif,0.272,255,255,255,43.075,8.140,959,174
46,A_t5_1.tif,0.973,255,255,255,113.078,9.069,2516,187
47,A_t5_1.tif,0.823,255,255,255,35.685,8.983,796,189
48,A_t5_1.tif,0.842,255,255,255,73.251,9.800,1629,203
