 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,C_t5_1.tif,0.262,255,255,255,57.263,0.220,1268,0
2,C_t5_1.tif,0.438,255,255,255,57.023,1.020,1268,12
3,C_t5_1.tif,0.599,255,255,255,11.558,1.107,250,17
4,C_t5_1.tif,0.997,255,255,255,113.365,1.956,2528,34
5,C_t5_1.tif,1.041,255,255,255,45.395,3.387,1006,52
6,C_t5_1.tif,0.638,255,255,255,104.343,4.309,2328,81
7,C_t5_1.tif,0.884,255,255,255,99.703,4.413,2215,90
8,C_t5_1.tif,0.959,255,255,255,1.436,5.755,29,110
9,C_t5_1.tif,0.428,255,255,255,54.455,5.469,1210,113
10,C_t5_1.tif,0.797,255,255,255,108.871,6.956,2419,144
11,C_t5_1.tif,0.151,255,255,255,94.418,7.828,2101,169
12,C_t5_1.tif,0.710,255,255,255,1.073,8.526,22,174
13,C_t5_1.tif,0.593,255,255,255,36.456,9.380,814,192
14,C_t5_1.tif,0.632,255,255,255,48.643,9.463,1079,201
15,C_t5_1.tif,1.659,255,255,255,2.695,9.948,61,208
16,C_t5_1.tif,0.176,255,255,255,0.259,9.622,0,210
17,C_t5_1.tif,0.248,255,255,255,0.510,10.317,9,224
18,C_t5_1.tif,0.260,255,255,255,1.164,10.387,24,226
19,C_t5_1.tif,0.739,255,255,255,0.283,11.277,0,236
20,C_t5_1.tif,0.470,255,255,255,1.532,11.084,39,238
21,C_t5_1.tif,0.509,255,255,255,1.975,11.882,42,254
22,C_t5_1.tif,0.708,255,255,255,83.868,12.383,1852,260
23,C_t5_1.tif,0.896,255,255,255,1.403,12.549,20,263
24,C_t5_1.tif,0.527,255,255,255,0.567,12.767,6,271
25,C_t5_1.tif,1.189,255,255,255,30.973,13.398,678,281
26,C_t5_1.tif,0.737,255,255,255,83.197,13.520,1857,285
27,C_t5_1.tif,0.018,255,255,255,0.037,13.020,0,287
28,C_t5_1.tif,0.216,255,255,255,0.148,13.906,1,302
29,C_t5_1.tif,0.789,255,255,255,3.679,14.820,78,313
30,C_t5_1.tif,0.065,255,255,255,44.997,14.493,1003,316
31,C_t5_1.tif,1.088,255,255,255,2.565,15.081,60,318
32,C_t5_1.tif,0.293,255,255,255,1.439,15.133,35,325
33,C_t5_1.tif,1.025,255,255,255,75.709,15.795,1677,339
34,C_t5_1.tif,0.454,255,255,255,63.287,15.785,1402,347
35,C_t5_1.tif,0.478,255,255,255,3.199,16.040,69,348
36,C_t5_1.tif,0.359,255,255,255,0.273,16.429,3,357
37,C_t5_1.tif,0.916,255,255,255,2.268,16.527,37,358
38,C_t5_1.tif,0.515,255,255,255,1.056,16.935,13,369
39,C_t5_1.tif,0.829,255,255,255,2.995,17.404,70,376
40,C_t5_1.tif,0.938,255,255,255,97.405,18.120,2159,388
41,C_t5_1.tif,0.315,255,255,255,26.371,18.179,586,398
42,C_t5_1.tif,0.569,255,255,255,33.129,18.638,738,400
43,C_t5_1.tif,0.436,255,255,255,44.875,18.320,1001,400
44,C_t5_1.tif,0.089,255,255,255,15.535,18.481,344,407
45,C_t5_1.tif,0.470,255,255,255,43.967,18.693,977,409
46,C_t5_1.tif,0.115,255,255,255,15.047,18.839,334,415
47,C_t5_1.tif,0.634,255,255,255,53.674,19.151,1188,415
48,C_t5_1.tif,1.275,255,255,255,98.850,19.570,2188,419
49,C_t5_1.tif,0.406,255,255,255,83.139,20.010,1848,438
50,C_t5_1.tif,0.482,255,255,255,75.000,22.558,1666,493
51,C_t5_1.tif,0.513,255,255,255,15.917,23.096,350,503
52,C_t5_1.tif,0.515,255,255,255,81.559,23.071,1813,504
53,C_t5_1.tif,0.176,255,255,255,45.526,23.369,1012,515
54,C_t5_1.tif,0.392,255,255,255,69.588,23.912,1546,521
55,C_t5_1.tif,0.404,255,255,255,52.549,23.990,1176,526
56,C_t5_1.tif,1.713,255,255,255,110.987,24.450,2470,531
57,C_t5_1.tif,0.418,255,255,255,69.472,24.857,1543,543
58,C_t5_1.tif,0.392,255,255,255,52.806,24.969,1180,549
59,C_t5_1.tif,0.914,255,255,255,116.848,25.564,2602,555
60,C_t5_1.tif,0.537,255,255,255,54.715,25.445,1212,558
61,C_t5_1.tif,0.539,255,255,255,14.501,26.027,318,568
62,C_t5_1.tif,0.781,255,255,255,107.196,25.887,2384,568
63,C_t5_1.tif,0.983,255,255,255,13.787,26.401,304,573
64,C_t5_1.tif,0.343,255,255,255,26.468,26.229,590,576
65,C_t5_1.tif,0.769,255,255,255,15.423,26.642,336,581
66,C_t5_1.tif,0.809,255,255,255,14.779,27.628,320,602
67,C_t5_1.tif,0.452,255,255,255,16.469,27.949,356,616
68,C_t5_1.tif,0.244,255,255,255,93.613,28.033,2079,617
69,C_t5_1.tif,0.642,255,255,255,108.308,28.824,2415,631
70,C_t5_1.tif,0.490,255,255,255,12.810,28.999,286,636
71,C_t5_1.tif,0.916,255,255,255,38.663,29.016,860,636
72,C_t5_1.tif,0.279,255,255,255,74.840,28.957,1664,638
73,C_t5_1.tif,0.787,255,255,255,73.362,29.531,1640,643
74,C_t5_1.tif,0.293,255,255,255,71.056,29.536,1575,649
75,C_t5_1.tif,0.394,255,255,255,101.593,29.625,2259,651
76,C_t5_1.tif,0.716,255,255,255,67.653,29.638,1500,652
77,C_t5_1.tif,0.198,255,255,255,72.348,29.733,1607,657
78,C_t5_1.tif,0.085,255,255,255,73.014,31.502,1621,697
79,C_t5_1.tif,0.339,255,255,255,19.176,32.754,422,721
80,C_t5_1.tif,0.486,255,255,255,72.489,33.031,1610,727
81,C_t5_1.tif,0.436,255,255,255,19.686,33.388,437,734
82,C_t5_1.tif,1.104,255,255,255,15.850,33.771,349,737
83,C_t5_1.tif,0.279,255,255,255,52.177,34.355,1158,759
84,C_t5_1.tif,0.285,255,255,255,44.942,34.883,998,769
85,C_t5_1.tif,0.325,255,255,255,30.289,34.942,669,772
86,C_t5_1.tif,0.367,255,255,255,31.161,35.120,684,776
87,C_t5_1.tif,0.624,255,255,255,52.318,35.269,1160,776
88,C_t5_1.tif,0.353,255,255,255,3.268,35.712,67,786
89,C_t5_1.tif,0.242,255,255,255,45.042,36.092,1000,797
90,C_t5_1.tif,0.484,255,255,255,3.794,36.498,82,800
91,C_t5_1.tif,0.268,255,255,255,24.150,36.385,537,803
92,C_t5_1.tif,0.400,255,255,255,106.281,38.450,2363,848
93,C_t5_1.tif,0.652,255,255,255,18.545,39.536,399,872
94,C_t5_1.tif,0.912,255,255,255,9.098,39.993,213,881
95,C_t5_1.tif,0.704,255,255,255,69.552,40.183,1547,884
96,C_t5_1.tif,0.535,255,255,255,9.744,40.663,216,894
97,C_t5_1.tif,0.551,255,255,255,78.411,40.627,1743,894
98,C_t5_1.tif,0.648,255,255,255,56.353,41.915,1251,913
99,C_t5_1.tif,0.232,255,255,255,9.641,41.521,211,918
100,C_t5_1.tif,0.727,255,255,255,41.246,41.813,914,923
101,C_t5_1.tif,0.858,255,255,255,42.163,42.269,933,928
102,C_t5_1.tif,0.492,255,255,255,22.946,42.590,508,939
103,C_t5_1.tif,1.181,255,255,255,42.398,43.430,947,950
104,C_t5_1.tif,0.083,255,255,255,108.693,43.194,2416,958
105,C_t5_1.tif,0.357,255,255,255,17.146,43.567,385,961
106,C_t5_1.tif,0.212,255,255,255,36.026,43.683,799,967
107,C_t5_1.tif,0.773,255,255,255,87.773,43.750,1959,967
108,C_t5_1.tif,0.660,255,255,255,43.251,44.193,972,971
109,C_t5_1.tif,0.605,255,255,255,41.987,45.025,928,992
110,C_t5_1.tif,0.553,255,255,255,62.612,45.405,1385,1000
111,C_t5_1.tif,0.684,255,255,255,42.526,45.927,947,1009
112,C_t5_1.tif,0.779,255,255,255,41.061,46.148,904,1016
113,C_t5_1.tif,1.039,255,255,255,40.799,46.959,906,1034
114,C_t5_1.tif,0.440,255,255,255,4.880,47.170,105,1042
115,C_t5_1.tif,0.006,255,255,255,35.812,47.761,797,1062
116,C_t5_1.tif,0.242,255,255,255,3.382,49.183,74,1089
117,C_t5_1.tif,1.082,255,255,255,49.349,49.728,1084,1089
118,C_t5_1.tif,0.109,255,255,255,52.835,49.135,1175,1089
119,C_t5_1.tif,0.319,255,255,255,103.489,49.478,2300,1092
120,C_t5_1.tif,0.012,255,255,255,108.491,49.191,2413,1094
121,C_t5_1.tif,0.815,255,255,255,93.457,49.808,2078,1097
122,C_t5_1.tif,0.500,255,255,255,102.517,49.790,2287,1098
123,C_t5_1.tif,0.137,255,255,255,52.773,49.628,1168,1102
124,C_t5_1.tif,0.454,255,255,255,62.517,49.996,1388,1103
125,C_t5_1.tif,0.583,255,255,255,46.785,50.067,1046,1105
126,C_t5_1.tif,0.771,255,255,255,105.088,50.439,2329,1106
127,C_t5_1.tif,0.285,255,255,255,101.532,50.142,2260,1107
128,C_t5_1.tif,0.337,255,255,255,103.624,50.270,2301,1111
129,C_t5_1.tif,1.138,255,255,255,107.882,50.621,2409,1113
130,C_t5_1.tif,0.440,255,255,255,102.556,50.653,2282,1120
131,C_t5_1.tif,0.418,255,255,255,104.299,50.724,2320,1120
132,C_t5_1.tif,0.684,255,255,255,54.921,50.944,1222,1124
133,C_t5_1.tif,0.466,255,255,255,59.142,51.025,1315,1128
134,C_t5_1.tif,0.850,255,255,255,103.696,51.335,2304,1128
135,C_t5_1.tif,0.272,255,255,255,101.442,51.416,2258,1134
136,C_t5_1.tif,0.046,255,255,255,108.720,51.341,2418,1138
137,C_t5_1.tif,0.618,255,255,255,103.029,51.793,2287,1141
138,C_t5_1.tif,0.291,255,255,255,45.891,51.641,1019,1143
139,C_t5_1.tif,0.361,255,255,255,102.091,51.848,2271,1145
140,C_t5_1.tif,1.241,255,255,255,106.647,52.456,2385,1149
141,C_t5_1.tif,0.349,255,255,255,105.786,51.994,2349,1150
142,C_t5_1.tif,0.165,255,255,255,108.571,52.165,2417,1156
143,C_t5_1.tif,0.611,255,255,255,102.705,52.726,2283,1163
144,C_t5_1.tif,0.052,255,255,255,104.978,52.377,2334,1163
145,C_t5_1.tif,0.186,255,255,255,45.736,52.530,1015,1164
146,C_t5_1.tif,0.351,255,255,255,104.239,52.825,2317,1169
147,C_t5_1.tif,0.579,255,255,255,107.237,53.444,2388,1177
148,C_t5_1.tif,0.040,255,255,255,108.086,53.010,2404,1177
149,C_t5_1.tif,0.775,255,255,255,105.168,53.581,2337,1182
150,C_t5_1.tif,0.585,255,255,255,106.205,53.648,2362,1183
151,C_t5_1.tif,0.085,255,255,255,103.775,53.457,2306,1187
152,C_t5_1.tif,0.133,255,255,255,77.224,53.735,1718,1191
153,C_t5_1.tif,0.486,255,255,255,103.286,54.073,2295,1195
154,C_t5_1.tif,0.472,255,255,255,105.370,54.337,2336,1203
155,C_t5_1.tif,0.595,255,255,255,89.188,54.842,1981,1209
156,C_t5_1.tif,0.609,255,255,255,105.035,55.503,2339,1226
157,C_t5_1.tif,0.628,255,255,255,39.691,57.243,882,1263
158,C_t5_1.tif,0.311,255,255,255,78.142,57.629,1739,1274
159,C_t5_1.tif,0.642,255,255,255,107.339,59.774,2387,1319
160,C_t5_1.tif,0.515,255,255,255,74.735,60.411,1657,1333
161,C_t5_1.tif,1.504,255,255,255,97.137,61.019,2159,1336
162,C_t5_1.tif,1.300,255,255,255,38.348,61.155,846,1346
163,C_t5_1.tif,0.700,255,255,255,74.925,61.741,1666,1357
164,C_t5_1.tif,0.791,255,255,255,113.855,61.526,2535,1358
165,C_t5_1.tif,0.476,255,255,255,62.774,61.549,1395,1361
166,C_t5_1.tif,0.567,255,255,255,52.617,63.128,1164,1395
167,C_t5_1.tif,0.396,255,255,255,91.792,63.301,2041,1400
168,C_t5_1.tif,0.605,255,255,255,76.621,63.571,1701,1404
169,C_t5_1.tif,0.682,255,255,255,74.030,63.610,1647,1409
170,C_t5_1.tif,0.367,255,255,255,107.495,63.698,2390,1410
171,C_t5_1.tif,0.727,255,255,255,75.569,64.063,1666,1413
172,C_t5_1.tif,0.646,255,255,255,88.033,64.202,1962,1421
173,C_t5_1.tif,0.573,255,255,255,76.856,64.460,1701,1426
174,C_t5_1.tif,0.343,255,255,255,107.806,64.505,2394,1427
175,C_t5_1.tif,0.218,255,255,255,73.196,64.409,1626,1428
176,C_t5_1.tif,0.801,255,255,255,120.083,65.918,2662,1456
177,C_t5_1.tif,0.083,255,255,255,8.243,66.420,181,1475
178,C_t5_1.tif,0.670,255,255,255,88.044,67.617,1948,1491
179,C_t5_1.tif,0.111,255,255,255,17.307,67.446,383,1497
180,C_t5_1.tif,0.468,255,255,255,75.000,67.885,1672,1501
181,C_t5_1.tif,0.535,255,255,255,7.349,68.985,166,1522
182,C_t5_1.tif,0.936,255,255,255,115.901,69.697,2573,1539
183,C_t5_1.tif,0.747,255,255,255,83.063,70.442,1852,1555
184,C_t5_1.tif,1.009,255,255,255,116.761,70.604,2595,1556
185,C_t5_1.tif,0.482,255,255,255,5.834,70.476,132,1559
186,C_t5_1.tif,1.804,255,255,255,74.698,71.908,1663,1584
187,C_t5_1.tif,0.111,255,255,255,100.221,71.428,2228,1586
188,C_t5_1.tif,0.389,255,255,255,76.014,71.700,1687,1590
189,C_t5_1.tif,0.442,255,255,255,43.482,72.817,966,1608
190,C_t5_1.tif,0.498,255,255,255,76.394,72.473,1691,1608
191,C_t5_1.tif,0.718,255,255,255,27.358,73.272,607,1620
192,C_t5_1.tif,0.539,255,255,255,65.103,73.075,1449,1621
193,C_t5_1.tif,0.196,255,255,255,30.451,73.135,675,1624
194,C_t5_1.tif,0.377,255,255,255,74.275,73.318,1650,1625
195,C_t5_1.tif,0.385,255,255,255,29.741,73.427,664,1627
