 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,B_t5_1.tif,0.803,255,255,255,16.923,0.338,363,0
2,B_t5_1.tif,0.626,255,255,255,21.774,0.308,473,0
3,B_t5_1.tif,0.020,255,255,255,74.573,0.040,1657,0
4,B_t5_1.tif,0.361,255,255,255,75.375,0.225,1668,0
5,B_t5_1.tif,1.104,255,255,255,82.511,0.621,1832,0
6,B_t5_1.tif,0.006,255,255,255,86.500,0.022,1924,0
7,B_t5_1.tif,0.438,255,255,255,21.184,0.853,469,10
8,B_t5_1.tif,1.455,255,255,255,22.377,1.238,496,13
9,B_t5_1.tif,0.581,255,255,255,17.505,1.106,388,15
10,B_t5_1.tif,0.200,255,255,255,16.474,1.446,367,25
11,B_t5_1.tif,0.858,255,255,255,89.591,2.274,1987,40
12,B_t5_1.tif,0.464,255,255,255,85.249,3.034,1896,59
13,B_t5_1.tif,0.545,255,255,255,92.766,3.412,2067,69
14,B_t5_1.tif,0.065,255,255,255,27.830,3.646,618,78
15,B_t5_1.tif,0.981,255,255,255,99.555,5.520,2211,110
16,B_t5_1.tif,0.599,255,255,255,95.509,5.459,2123,112
17,B_t5_1.tif,0.791,255,255,255,100.512,5.692,2233,115
18,B_t5_1.tif,0.061,255,255,255,20.210,5.475,448,119
19,B_t5_1.tif,0.737,255,255,255,107.368,6.684,2388,139
20,B_t5_1.tif,0.537,255,255,255,107.990,7.265,2403,151
21,B_t5_1.tif,0.176,255,255,255,116.467,7.100,2590,153
22,B_t5_1.tif,0.757,255,255,255,54.496,8.410,1205,177
23,B_t5_1.tif,0.942,255,255,255,58.049,9.020,1293,185
24,B_t5_1.tif,1.025,255,255,255,56.935,8.943,1266,189
25,B_t5_1.tif,0.343,255,255,255,11.346,8.985,248,193
26,B_t5_1.tif,0.722,255,255,255,32.545,9.308,729,197
27,B_t5_1.tif,0.636,255,255,255,12.518,9.766,268,208
28,B_t5_1.tif,0.605,255,255,255,96.334,9.806,2142,208
29,B_t5_1.tif,0.944,255,255,255,13.650,10.390,308,221
30,B_t5_1.tif,1.049,255,255,255,71.666,10.792,1594,223
31,B_t5_1.tif,0.258,255,255,255,82.678,10.385,1838,225
32,B_t5_1.tif,0.634,255,255,255,64.804,10.609,1438,226
33,B_t5_1.tif,0.547,255,255,255,5.486,11.181,118,240
34,B_t5_1.tif,1.179,255,255,255,79.831,11.805,1772,249
35,B_t5_1.tif,1.015,255,255,255,112.304,12.152,2492,255
36,B_t5_1.tif,0.311,255,255,255,55.773,11.930,1240,259
37,B_t5_1.tif,0.894,255,255,255,37.910,12.855,850,271
38,B_t5_1.tif,1.798,255,255,255,79.519,13.186,1763,271
39,B_t5_1.tif,0.928,255,255,255,93.695,12.907,2080,275
40,B_t5_1.tif,1.830,255,255,255,78.453,13.420,1748,278
41,B_t5_1.tif,0.850,255,255,255,56.008,13.171,1238,282
42,B_t5_1.tif,0.601,255,255,255,28.793,13.530,644,290
43,B_t5_1.tif,0.660,255,255,255,16.116,13.700,353,294
44,B_t5_1.tif,3.824,255,255,255,63.361,14.275,1397,294
45,B_t5_1.tif,0.396,255,255,255,85.697,14.281,1903,311
46,B_t5_1.tif,0.046,255,255,255,97.751,14.484,2175,319
47,B_t5_1.tif,0.775,255,255,255,13.415,15.015,302,320
48,B_t5_1.tif,3.962,255,255,255,63.233,16.194,1389,337
49,B_t5_1.tif,0.256,255,255,255,97.507,15.667,2169,339
50,B_t5_1.tif,0.779,255,255,255,34.259,16.409,748,353
51,B_t5_1.tif,0.989,255,255,255,58.520,17.256,1298,367
