 ,Label,Area,Mean,Min,Max,X,Y,XStart,YStart
1,B_t5_3.tif,0.466,255,255,255,30.571,0.724,680,8
2,B_t5_3.tif,0.008,255,255,255,101.662,1.393,2262,30
3,B_t5_3.tif,1.060,255,255,255,25.006,2.423,551,42
4,B_t5_3.tif,1.074,255,255,255,70.448,3.320,1553,61
5,B_t5_3.tif,1.338,255,255,255,25.467,4.124,554,74
6,B_t5_3.tif,0.224,255,255,255,29.643,3.947,657,82
7,B_t5_3.tif,0.494,255,255,255,3.365,4.440,73,85
8,B_t5_3.tif,0.063,255,255,255,44.388,4.428,986,96
9,B_t5_3.tif,0.940,255,255,255,87.680,5.082,1941,103
10,B_t5_3.tif,0.926,255,255,255,97.563,5.502,2180,106
11,B_t5_3.tif,0.894,255,255,255,57.073,5.734,1265,117
12,B_t5_3.tif,0.745,255,255,255,116.060,5.992,2584,123
13,B_t5_3.tif,0.848,255,255,255,17.929,6.347,400,130
14,B_t5_3.tif,0.137,255,255,255,42.788,6.090,949,131
15,B_t5_3.tif,0.291,255,255,255,63.323,6.443,1406,138
16,B_t5_3.tif,0.065,255,255,255,47.337,6.847,1053,149
17,B_t5_3.tif,0.944,255,255,255,109.789,8.078,2440,169
18,B_t5_3.tif,0.541,255,255,255,37.212,8.398,831,178
19,B_t5_3.tif,2.404,255,255,255,83.935,8.922,1875,178
20,B_t5_3.tif,0.307,255,255,255,99.693,8.398,2218,180
21,B_t5_3.tif,1.213,255,255,255,21.007,9.199,465,190
22,B_t5_3.tif,0.545,255,255,255,36.531,9.068,814,191
23,B_t5_3.tif,0.880,255,255,255,85.061,9.463,1885,197
24,B_t5_3.tif,0.638,255,255,255,115.432,9.312,2567,197
25,B_t5_3.tif,2.272,255,255,255,40.749,10.266,914,203
26,B_t5_3.tif,1.376,255,255,255,27.164,9.888,610,206
27,B_t5_3.tif,0.170,255,255,255,29.674,9.679,658,210
28,B_t5_3.tif,0.335,255,255,255,104.526,10.480,2323,227
29,B_t5_3.tif,0.838,255,255,255,92.596,10.761,2060,229
30,B_t5_3.tif,0.611,255,255,255,80.781,11.815,1793,250
31,B_t5_3.tif,1.094,255,255,255,115.695,12.646,2569,272
32,B_t5_3.tif,0.244,255,255,255,119.226,13.475,2653,292
33,B_t5_3.tif,0.771,255,255,255,47.463,14.074,1053,302
34,B_t5_3.tif,0.739,255,255,255,34.884,14.287,766,307
35,B_t5_3.tif,0.363,255,255,255,25.184,14.175,558,308
36,B_t5_3.tif,1.483,255,255,255,1.971,14.863,59,319
37,B_t5_3.tif,0.553,255,255,255,111.388,14.923,2478,321
38,B_t5_3.tif,0.614,255,255,255,80.358,15.844,1783,345
39,B_t5_3.tif,0.975,255,255,255,114.840,16.460,2547,354
40,B_t5_3.tif,0.827,255,255,255,11.282,16.394,246,357
41,B_t5_3.tif,0.918,255,255,255,119.014,16.631,2642,359
42,B_t5_3.tif,0.274,255,255,255,86.864,17.129,1928,376
